form	lemma	POS	morph
པ་	པ་	OTHER
།		PUNCT
གཞན་	གཞན་	DET
འགྲེལ་	འགྲེལ་	NOUN
དུ་	ལ་	PART
མཛད་པ་	མཛད་པ་	VERB
ཚིག་འགྲེལ་	ཚིག་འགྲེལ་	NOUN
ཚིག་གསལ་	ཚིག་གསལ་	OTHER
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
དྭགས་	དྭགས་	NO_POS
བརྒྱུད་	བརྒྱུད་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
དབུ་མ་	དབུ་མ་	PROPN
འི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
འགྲེལ་བ་	འགྲེལ་བ་	NOUN
ན་	ལ་	PART
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
བློ་	བློ་	NOUN
འི་	གི་	PART
སྤོབས་པ་	སྤོབས་པ་	VERB
མྱུར་བ་	མྱུར་བ་	VERB
མྱུར་བ་	མྱུར་བ་	VERB
ར་	ལ་	PART
བཅོམ་པ་	བཅོམ་པ་	VERB
ལ་	ལ་	PART
བློ་	བློ་	NOUN
འི་	གི་	PART
ནུས་པ་	ནུས་པ་	VERB
སུ་	ལ་	PART
ཆེ་ཞེ་	ཆེ་ཞེ་	NO_POS
ན་	ལ་	PART
།		PUNCT
དཔལ་	དཔལ་	OTHER
མར་མེ་མཛད་	མར་མེ་མཛད་	PROPN
ཀྱི་	གི་	PART
ཞལ་སྔ་	ཞལ་སྔ་	NOUN
ན་	ནས་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཟླ་བ་	ཟླ་བ་	NOUN
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ཉིད་	ཉིད་	DET
འགྲན་ཟླ་	འགྲན་ཟླ་	NOUN
དང་	དང་	NO_POS
བྲལ་	བྲལ་	VERB
ལོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ལ་	ལ་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དོན་	དོན་	NOUN
དུའང་		NON_WORD
གནས་པ་	གནས་པ་	VERB
ས་	གིས་	PART
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
བབ་པ་	བབ་པ་	VERB
དབུ་མ་	དབུ་མ་	PROPN
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
།		PUNCT
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
གསུམ་	གསུམ་	NUM
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
ས་བཅུ་	ས་བཅུ་	NO_POS
།		PUNCT
ས་བཅུ་པོ་	ས་བཅུ་པོ་	NO_POS
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ས་	ས་	ADP
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
རྣམས་	རྣམས་	DET
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཟབ་པ་	ཟབ་པ་	VERB
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
དོན་	དོན་	NOUN
།		PUNCT
གཙོ་བོ་	གཙོ་བོ་	ADJ
རྒྱུ་ལ་	རྒྱུ་ལ་	NO_POS
དཔྱོད་པ་	དཔྱོད་པ་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གཟེགས་མ་	གཟེགས་མ་	OTHER
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
མཐའ་	མཐའ་	NOUN
བཞི་	བཞི་	NUM
ཡི་	གི་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
བཀག་	བཀག་	VERB
ན་	ནས་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
རྣམ་	རྣམ་	NOUN
བདུན་	བདུན་	NUM
གྱི་	གི་	PART
རིགས་པ་	རིགས་པ་	VERB
ས་	གིས་	PART
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཟབ་པ་	ཟབ་པ་	VERB
དང་	དང་	NO_POS
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
དབུ་མ་	དབུ་མ་	PROPN
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
དགོངས་	དགོངས་	VERB
དོན་	དོན་	NOUN
དྲི་མ་	དྲི་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
གཏན་	གཏན་	NOUN
ལ་	ལ་	PART
ཕབ་པ་	ཕབ་པ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ཞིག་	ཅིག་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
གཞུང་	གཞུང་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱི་	གི་	PART
དགོངས་འགྲེལ་	དགོངས་འགྲེལ་	NOUN
འཕགས་	འཕགས་	VERB
བོད་	བོད་	PROPN
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
སྐར་	སྐར་	NO_POS
ཚོགས་	ཚོགས་	NOUN
ལྟ་	ལྟ་	OTHER
གྲངས་	གྲངས་	NOUN
སུ་	ལ་	PART
མ་	མ་	PART
མཆིས་པ་	མཆིས་པ་	VERB
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀུན་མཁྱེན་	ཀུན་མཁྱེན་	OTHER
མི་	མི་	PART
བསྐྱོད་	བསྐྱོད་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
དབུ་མ་	དབུ་མ་	PROPN
དྭགས་	དྭགས་	NO_POS
བརྒྱུད་	བརྒྱུད་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སྒྲུབ་བརྒྱུད་	སྒྲུབ་བརྒྱུད་	NOUN
གོང་མ་	གོང་མ་	ADJ
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
དང་	དང་	NO_POS
སྦྱར་	སྦྱར་	VERB
ན་	ནས་	PART
རང་ལུགས་	རང་ལུགས་	NOUN
ཐུན་མོང་	ཐུན་མོང་	ADJ
མིན་པ་	མིན་པ་	VERB
འི་	གི་	PART
ཁྱད་ཆོས་	ཁྱད་ཆོས་	NOUN
དུ་མ་	དུ་མ་	ADJ
བརྩལ་	བརྩལ་	NO_POS
དུ་	ལ་	PART
བཏོན་པ་	བཏོན་པ་	VERB
འི་	གི་	PART
དགོངས་འགྲེལ་	དགོངས་འགྲེལ་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
།		PUNCT
བཀའ་དྲིན་	བཀའ་དྲིན་	NOUN
བླ་	བླ་	NOUN
ན་མ་	ན་མ་	PROPN
མཆིས་པ་	མཆིས་པ་	VERB
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
		
སྐྱབས་རྗེ་	སྐྱབས་རྗེ་	OTHER
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
མཁན་ཆེན་	མཁན་ཆེན་	OTHER
ཁྲ་	ཁྲ་	NOUN
འགུ་		NON_WORD
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
མཆོག་	མཆོག་	ADJ
ན་	ནས་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
རང་འགྲེལ་	རང་འགྲེལ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
དབུ་མ་	དབུ་མ་	PROPN
དྭགས་	དྭགས་	NO_POS
བརྒྱུད་	བརྒྱུད་	NO_POS
གྲུབ་	གྲུབ་	VERB
ཤིང་	ཅིང་	PART
གི་	གི་	PART
ས་བཅད་	ས་བཅད་	NOUN
སྦྱར་	སྦྱར་	VERB
ཏེ་པ་	ཏེ་པ་	PART
ར་	ལ་	PART
དུ་	ལ་	PART
བསྐྲུན་	བསྐྲུན་	NO_POS
ན་	ལ་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
རང་འགྲེལ་	རང་འགྲེལ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ལ་	ལ་	PART
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
འཆད་ཉན་	འཆད་ཉན་	NOUN
གྱི་	གི་	PART
འཇུག་པ་	འཇུག་པ་	VERB
བདེ་བ་	བདེ་བ་	VERB
སོགས་	སོགས་	DET
ཕན་	ཕན་	NOUN
བརླབས་	བརླབས་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
ཡོད་	ཡོད་	VERB
ཅེས་	ཅེས་	PART
བཀའ་	བཀའ་	NOUN
བསྩལ་	བསྩལ་	NO_POS
དོན་	དོན་	NOUN
ལྟ་	ལྟ་	OTHER
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
བིདྱཱའི་		NON_WORD
གཙུག་ལག་	གཙུག་ལག་	NOUN
སློབ་གཉེར་	སློབ་གཉེར་	NOUN
ཁང་	ཁང་	NOUN
གི་	གི་	PART
དགེ་སློང་	དགེ་སློང་	NOUN
ཚེ་རིང་	ཚེ་རིང་	NOUN
མཆོག་	མཆོག་	ADJ
ན་	ནས་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
རང་འགྲེལ་	རང་འགྲེལ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ལ་	ལ་	PART
སྡེ་དགེ་	སྡེ་དགེ་	OTHER
པར་མ་	པར་མ་	OTHER
གཞིར་བཟུང་	གཞིར་བཟུང་	OTHER
ཞུས་དག་	ཞུས་དག་	NOUN
གང་	གང་	NO_POS
མང་	མང་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཀ་		
ཊཱིཀ་		NON_WORD
གི་	གི་	PART
ས་བཅད་	ས་བཅད་	NOUN
རྣམས་	རྣམས་	DET
སྦྱར་	སྦྱར་	VERB
ཏེ་	སྟེ་	PART
གོ་སྒྲིག་	གོ་སྒྲིག་	NO_POS
གནང་བ་	གནང་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
དགོན་	དགོན་	OTHER
གྱི་	གི་	PART
སྤྲུལ་སྐུ་	སྤྲུལ་སྐུ་	NOUN
དམ་ཆོས་	དམ་ཆོས་	NOUN
མཆོག་	མཆོག་	ADJ
ན་	ནས་	PART
དེབ་	དེབ་	NOUN
འདི་	འདི་	DET
འི་	གི་	PART
འགྲོ་གྲོན་	འགྲོ་གྲོན་	NO_POS
ཡོངས་རྫོགས་	ཡོངས་རྫོགས་	OTHER
ཀྱི་	གི་	PART
མཐུན་	མཐུན་	VERB
རྐྱེན་	རྐྱེན་	NOUN
སྦྱིན་བདག་	སྦྱིན་བདག་	NOUN
གནང་བ་	གནང་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
བིདྱཱའི་		NON_WORD
གཙུག་ལག་	གཙུག་ལག་	NOUN
སློབ་གཉེར་	སློབ་གཉེར་	NOUN
ཁང་	ཁང་	NOUN
གི་	གི་	PART
སློབ་གཉེར་བ་	སློབ་གཉེར་བ་	NOUN
བློ་གྲོས་	བློ་གྲོས་	NOUN
རབ་	རབ་	ADV
རྒྱ་	རྒྱ་	VERB
ན་	ནས་	PART
དེབ་	དེབ་	NOUN
གཟུགས་	གཟུགས་	NOUN
དང་	དང་	NO_POS
རྒྱབ་ཤོག་	རྒྱབ་ཤོག་	NO_POS
བཀོད་	བཀོད་	VERB
བསྒྲིགས་	བསྒྲིགས་	NO_POS
གནང་བ་	གནང་བ་	NO_POS
བཅའ་	བཅའ་	VERB
ལ་	ལ་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	གི་	PART
རངས་	རངས་	NO_POS
དང་	དང་	NO_POS
བཀྲིན་		NON_WORD
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་	ཆེ་	VERB
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
དང་	དང་	NO_POS
ནོར་བ་	ནོར་བ་	VERB
གོ་རིམ་	གོ་རིམ་	NOUN
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
སོགས་	སོགས་	DET
མཁྱེན་ལྡན་	མཁྱེན་ལྡན་	NO_POS
ཡངས་པ་	ཡངས་པ་	ADJ
འི་	གི་	PART
སྤྱན་སྔ་	སྤྱན་སྔ་	PROPN
ར་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
ཤིང་	ཅིང་	PART
བཀའ་སློབ་	བཀའ་སློབ་	OTHER
ལྷུག་	ལྷུག་	NO_POS
བསྩོལ་		NON_WORD
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
མཁྱེན་	མཁྱེན་	VERB
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
བིདྱཱའི་		NON_WORD
གཙུག་ལག་	གཙུག་ལག་	NOUN
སློབ་གཉེར་	སློབ་གཉེར་	NOUN
ཁང་	ཁང་	NOUN
གི་	གི་	PART
སློབ་	སློབ་	VERB
དགེ་བ་	དགེ་བ་	VERB
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཕུན་ཚོགས་	ཕུན་ཚོགས་	ADJ
ན་	ནས་	PART
།		PUNCT
ཕྱི་ལོ་	ཕྱི་ལོ་	OTHER
		
ཟླ་བ་	ཟླ་བ་	NOUN
		
ཚེ་	ཚེ་	NOUN
		
ལ་	ལ་	PART
།		PUNCT
